"datetime" "tweet_id" "text" "user_id" "location" "retweet" "like" "reply" "language" "url" "rendered_content" "user_description" "user_created" "user_amount_followers" "user_amount_friends" "user_amount_status" "user_listed_count" "user_media_count" "quote_count" "source_tweet" "retweeted_tweet" "quoted_tweet"
#JoinJoan #nederlandkiest #destemming #op1 #TK2021" 1.62836977659327e-315 "Rotterdam" 8 37 2 "nl" "https://twitter.com/joannunnely/status/1371929349440540675" "Deze zomer stonden duizenden mensen op met #BlackLivesMatter  tegen institutioneel racisme en discriminatie. Nu tijdens het #NOSdebat gaat hier geen stelling over. Er is echt meer diversiteit nodig in de Nederlandse politiek...

#JoinJoan #nederlandkiest #destemming #op1 #TK2021" "Kandidaat-Kamerlid D66 💚 | #33 | Arbeidsmarkt. Inclusiviteit. Ondernemerschap. | Samen maken wij het verschil | Ondernemende Moeder | Brasa | #JoinJoan" 2011-07-05 09:46:43 1298 1238 1452 17 133 0 "<a href=\"\"http://twitter.com/download/iphone\"\" rel=\"\"nofollow\"\">Twitter for iPhone</a>" NA ""
"9" 2021-03-16 20:42:29 5.90505972884416e-217 "@PloumenLilianne probeert te deugen met #BlackLivesMatter . #zwak #optreden #nederlandkiest #tk2021" 1.64364191456375e-218 "" 0 0 0 "nl" "https://twitter.com/GroenRECHTS10/status/1371924856745377795" "@PloumenLilianne probeert te deugen met #BlackLivesMatter . #zwak #optreden #nederlandkiest #tk2021" "ANTI: massa immigratie, kartel, biomassa, KOZP, NPO, EU, links, wokeism, BLM, PRO: RECHTS, ALL lives matter, Kernenergie, Zwarte Piet, Pegida" 2021-01-11 12:18:55 50 121 992 0 39 0 "<a href=\"\"http://twitter.com/download/iphone\"\" rel=\"\"nofollow\"\">Twitter for iPhone</a>" NA ""
"10" 2021-03-16 20:42:29 5.90505828015334e-217 "… uit witte mannen bestaat;

Veel anderen zijn huiverig to rock the boat omdat ze te druk zijn er zelf in te klimmen — Sylvana juist niet;

Enige - landelijke - partij die organisatorisch betrokken was bij de #BlackLivesMatter protesten van afgelopen zomer ipv later aan te …" 6.53276422764134e-317 "Amsterdam Lake District" 0 0 1 "nl" "https://twitter.com/oornstein/status/1371924854946082828" "… uit witte mannen bestaat;

Veel anderen zijn huiverig to rock the boat omdat ze te druk zijn er zelf in te klimmen — Sylvana juist niet;

Enige - landelijke - partij die organisatorisch betrokken was bij de #BlackLivesMatter protesten van afgelopen zomer ipv later aan te …" "Tropical Journalist. War in Syria & Afghanistan, papers & prison in Panama, drugs in Colombia, Balkan with refugees. Lived in Panama, now in the Netherlands." 2008-02-07 21:38:03 3995 1933 31828 80 2543 0 "<a href=\"\"https://mobile.twitter.com\"\" rel=\"\"nofollow\"\">Twitter Web App</a>" NA ""
"11" 2021-03-16 20:41:04 5.90477231430379e-217 "#PvdA #ploumene beweerd dus dat #BLM goed is... https://t.co/Wm3Va3qWaQ 36 agenten gewond.. wat goed zeg die #BLM #slotdebat #nederlandkiest" 1.85282072641063e-316 "" 0 0 1 "nl" "https://twitter.com/Donerd/status/1371924499772358659" "#PvdA #ploumene beweerd dus dat #BLM goed is... nrc.nl/nieuws/2021/03… 36 agenten gewond.. wat goed zeg die #BLM #slotdebat #nederlandkiest" "#geenvuurwerkvoormij #Nexit  #PVV #stayhome #blijfthuis" 2009-05-03 21:03:39 370 1749 46137 8 921 0 "<a href=\"\"https://mobile.twitter.com\"\" rel=\"\"nofollow\"\">Twitter Web App</a>" NA ""
"12" 2021-03-16 20:41:01 5.9047604812494e-217 "Belangrijk onderwerp is #BLM #BonaPolitics" 5.88746399114514e-217 "" 0 0 0 "nl" "https://twitter.com/KoomenLili/status/1371924485075533831" "Belangrijk onderwerp is #BLM #BonaPolitics" "" 2021-03-16 19:15:49 1 0 40 0 0 0 "<a href=\"\"https://mobile.twitter.com\"\" rel=\"\"nofollow\"\">Twitter Web App</a>" NA ""
"13" 2021-03-16 20:08:16 5.89812570662242e-217 "@BramvanOjikGL Mijn God, een #woke #klmaat #racisme #discrimatie #blm draadje...." 2.95754356497021e-223 "" 0 0 0 "nl" "https://twitter.com/C0nc3rned1/status/1371916244589416457" "@BramvanOjikGL Mijn God, een #woke #klmaat #racisme #discrimatie #blm draadje...." "I'm the cuckoo in your nest 
I'm your fifteen-stone first-footer
I'm the uninvited guest ...

Love to shit out rainbows to distract from asshole behavior - HCF" 2020-06-29 21:41:09 82 213 5824 0 157 0 "<a href=\"\"http://twitter.com/download/android\"\" rel=\"\"nofollow\"\">Twitter for Android</a>" NA ""
"14" 2021-03-16 20:03:17 5.89711530313419e-217 "@h0mez1 @DeMarritAnne Oiii 😃 @h0mez1  Ga eens janken bij #applemusic en duizend andere grote bedrijven ofzo die hun best doen om niet als u aan die klote kant van de geschiedenis te staan.   - https://t.co/PSBq7zwZAx &gt;&gt; staat mooi he de info er onder bij Apple #BLM - btw antifa HAH😅 zucht..." 4.87857872066652e-315 "Amsterdam 020" 0 1 1 "nl" "https://twitter.com/Carisma020/status/1371914989653659656" "@h0mez1 @DeMarritAnne Oiii 😃 @h0mez1  Ga eens janken bij #applemusic en duizend andere grote bedrijven ofzo die hun best doen om niet als u aan die klote kant van de geschiedenis te staan.   - instagram.com/applemusic/ &gt;&gt; staat mooi he de info er onder bij Apple #BLM - btw antifa HAH😅 zucht..." "In the beginning you had #λόγος 👏 Logos ⭐020 ❌❌❌ #Ghenna4Life #1107" 2012-12-03 21:10:36 525 2214 139 8 24 0 "<a href=\"\"https://mobile.twitter.com\"\" rel=\"\"nofollow\"\">Twitter Web App</a>" NA ""
"15" 2021-03-16 19:42:00 5.89280425383986e-217 "Mijn kerngezin stemde vroeger 😉 unaniem PvdA. Dat doen we allang niet meer. In de familie-app zijn we eruit: GroenLinks, D66 en BIJ1. We zijn links sociaal, progressief en radicaal. We stemmen allemaal op kandidaten met Su roots 🇸🇷 🔥❤ 
#BlackLivesMatter https://t.co/oSrCzdYK1G" 1.37448137644613e-219 "Amsterdam, Nederland" 1 2 0 "nl" "https://twitter.com/Nisa06601457/status/1371909635268038656" "Mijn kerngezin stemde vroeger 😉 unaniem PvdA. Dat doen we allang niet meer. In de familie-app zijn we eruit: GroenLinks, D66 en BIJ1. We zijn links sociaal, progressief en radicaal. We stemmen allemaal op kandidaten met Su roots 🇸🇷 🔥❤ 
#BlackLivesMatter https://t.co/oSrCzdYK1G" "#BLM ❤✊🏾 
Functiebeperking 
VN-Verdrag Handicap ❤✊🏾
She/Her 
Chronisch ziek" 2020-11-28 21:29:43 315 2205 1422 0 162 0 "<a href=\"\"http://twitter.com/download/android\"\" rel=\"\"nofollow\"\">Twitter for Android</a>" NA ""
"16" 2021-03-16 19:30:53 5.89055145931304e-217 "Stel je voor dat dit een demonstratie van #BLM was geweest en deze robots hadden ingehakt op jonge zwarten. Nederland zou op de voorpagina van iedere krant in de VS staan. #politiehonden Het zou weken niet uit het wereldnieuws raken. https://t.co/JSAByNF2dt" 9.2824793168058e-316 "" 60 217 12 "nl" "https://twitter.com/JoostNiemoller/status/1371906837264629762" "Stel je voor dat dit een demonstratie van #BLM was geweest en deze robots hadden ingehakt op jonge zwarten. Nederland zou op de voorpagina van iedere krant in de VS staan. #politiehonden Het zou weken niet uit het wereldnieuws raken. twitter.com/LijktM/status/…" "Onafhankelijk journalist." 2010-09-07 11:45:50 49304 1135 163354 339 3422 5 "<a href=\"\"https://mobile.twitter.com\"\" rel=\"\"nofollow\"\">Twitter Web App</a>" NA "https://twitter.com/LijktM/status/1371635674831585283"
"17" 2021-03-16 19:26:39 5.88969442308842e-217 "@m_ichie @dikkedidi Precies wat ik zeg #BIJ1 leeft van de #BLM trend en heeft verder niets te bieden." 9.7385963238622e-316 "Skittadam, Netherlands." 0 0 0 "nl" "https://twitter.com/Brandon0612/status/1371905772813234179" "@m_ichie @dikkedidi Precies wat ik zeg #BIJ1 leeft van de #BLM trend en heeft verder niets te bieden." "Political correctness is fascism pretending to be manners.                                     

        



/̵̛̛͋͛̆̆̿̎̎̒̊͋͑̅̓̅̋̐͆̀͘͘͘͝          

IG: bran_2096" 2010-09-30 17:41:25 700 306 27178 3 847 0 "<a href=\"\"https://mobile.twitter.com\"\" rel=\"\"nofollow\"\">Twitter Web App</a>" NA ""
"18" 2021-03-16 19:25:05 5.88937482891672e-217 "@POL_DenHaag Waarom worden #klimaatactivisten die op de straat gaan liggen weggedragen? Waarom worden #BLM ers geen strobreed in de weg gelegd. En worden mensen die meer vrijheid willen onevenredig in elkaar gemept.Hard optreden kun je alleen rechtvaardigen als je dat altijd doet" 2.29778629027656e-243 "" 0 0 0 "nl" "https://twitter.com/DubbleDutch2/status/1371905375872647169" "@POL_DenHaag Waarom worden #klimaatactivisten die op de straat gaan liggen weggedragen? Waarom worden #BLM ers geen strobreed in de weg gelegd. En worden mensen die meer vrijheid willen onevenredig in elkaar gemept.Hard optreden kun je alleen rechtvaardigen als je dat altijd doet" "Intruder." 2018-03-23 08:54:21 44 69 5289 0 70 0 "<a href=\"\"http://twitter.com/download/android\"\" rel=\"\"nofollow\"\">Twitter for Android</a>" NA ""
"19" 2021-03-16 18:52:00 5.88267272331808e-217 "@demutelisyan Wat is er in 's hemelsnaam racistisch aan het beperken van poststemmen en stemmen op zondag? Als zwarte mensen op dit spoor blijven eindigen ze echt nergens. #triest #BlackLivesMatter" 5.5267222163855e-316 "Amsterdam, Nederland" 0 0 1 "nl" "https://twitter.com/xandralammers/status/1371897051760488448" "@demutelisyan Wat is er in 's hemelsnaam racistisch aan het beperken van poststemmen en stemmen op zondag? Als zwarte mensen op dit spoor blijven eindigen ze echt nergens. #triest #BlackLivesMatter" "Blogger Wijk zonder Scheidslijnen; IJburg; van PvdA naar PVV; politiek incorrect; vrijheid van meningsuiting" 2010-02-06 11:29:34 686 251 25916 20 1348 0 "<a href=\"\"http://twitter.com/download/android\"\" rel=\"\"nofollow\"\">Twitter for Android</a>" NA ""
"20" 2021-03-16 18:29:57 5.87820600709731e-217 "Zag net sylvana en #blm bordjes.... 2 dagen geleden... https://t.co/Wm3Va3qWaQ #nederlandkiest" 1.85282072641063e-316 "" 0 0 0 "nl" "https://twitter.com/Donerd/status/1371891504034291712" "Zag net sylvana en #blm bordjes.... 2 dagen geleden... nrc.nl/nieuws/2021/03… #nederlandkiest" "#geenvuurwerkvoormij #Nexit  #PVV #stayhome #blijfthuis" 2009-05-03 21:03:39 370 1749 46137 8 921 0 "<a href=\"\"http://twitter.com/download/iphone\"\" rel=\"\"nofollow\"\">Twitter for iPhone</a>" NA ""
"21" 2021-03-16 18:20:04 5.87620375345228e-217 "@MarliesMarlies1 Rutte praat alleen met mensen van de 'terroristische' #blm.

@geertwilderspvv is er wel voor de gewone, autochtone Nederlander." 1.48726578623088e-314 "Nederland (aan de rechterkant)" 0 4 0 "nl" "https://twitter.com/ffkwijt/status/1371889017206284289" "@MarliesMarlies1 Rutte praat alleen met mensen van de 'terroristische' #blm.

@geertwilderspvv is er wel voor de gewone, autochtone Nederlander." "RT's en Likes verkondigen niet persé mijn mening. Volg zoveel mogelijk terug. Nog even geen vaccinatie, anderen mogen eerst." 2015-02-01 14:44:06 479 602 12390 0 672 0 "<a href=\"\"http://twitter.com/download/android\"\" rel=\"\"nofollow\"\">Twitter for Android</a>" NA ""
"22" 2021-03-16 18:15:55 5.87536195428882e-217 "De #goudeneeuw is een verderfelijke historische constructie uit de #imperialistische 19e eeuw🤨 
#slavernijverleden idem uit de 21e
#postmodern huiswerk #BLM" 3.99000221713218e-229 "Amsterdam" 0 0 0 "nl" "https://twitter.com/SCHULP4/status/1371887971679539200" "De #goudeneeuw is een verderfelijke historische constructie uit de #imperialistische 19e eeuw🤨 
#slavernijverleden idem uit de 21e
#postmodern huiswerk #BLM" "Onbezoldigd volksopvoeder. Er zijn scholen, opleidingen en studies, een essentieel onderscheid!" 2019-10-31 13:23:42 155 207 545 0 14 0 "<a href=\"\"http://twitter.com/download/iphone\"\" rel=\"\"nofollow\"\">Twitter for iPhone</a>" NA ""
"23" 2021-03-16 17:59:06 5.87195339928461e-217 "#politie #denhaag #discriminatie en #klassejustitie bij protest. #links zoals #Klimaat en #blm mogen álles maar protest van rechts tegen #pinokkio #kabinet #Rutte wordt door #criminele #politieagenten #extreem hard #aangepakt. #schandalig waar is nu antwoordt van #links #bestuur" 5.33785184947097e-217 "" 0 1 0 "nl" "https://twitter.com/Busje18/status/1371883738204889089" "#politie #denhaag #discriminatie en #klassejustitie bij protest. #links zoals #Klimaat en #blm mogen álles maar protest van rechts tegen #pinokkio #kabinet #Rutte wordt door #criminele #politieagenten #extreem hard #aangepakt. #schandalig waar is nu antwoordt van #links #bestuur" "" 2021-03-14 22:03:24 0 8 7 0 0 0 "<a href=\"\"http://twitter.com/download/android\"\" rel=\"\"nofollow\"\">Twitter for Android</a>" NA ""
"24" 2021-03-16 17:56:00 5.87132764820082e-217 "@irEnriqueCortes Zijn deze r*tten al vastgezet? Net zoals de politiemannen van destijds #BlackLivesMatter 

@POL_DenHaag 

#klaarmetRutte #politiestaat @jan_vanzanen" 2.85241098143025e-316 "" 0 0 0 "nl" "https://twitter.com/ferdyroet/status/1371882961012986001" "@irEnriqueCortes Zijn deze r*tten al vastgezet? Net zoals de politiemannen van destijds #BlackLivesMatter 

@POL_DenHaag 

#klaarmetRutte #politiestaat @jan_vanzanen" "LLM. B. Ec., Won lawsuit of Statelottery because of misleading, won lawsuit of the Dutch Bank. Never give up! Fighter of corrupt officials.  200.000 + clients" 2009-07-17 19:31:54 131 122 4629 1 82 0 "<a href=\"\"https://mobile.twitter.com\"\" rel=\"\"nofollow\"\">Twitter Web App</a>" NA ""
"25" 2021-03-16 17:42:55 5.86867457242497e-217 "@PmgEngelen @NOS Omdat het trendy is. #blm" 5.39940145934801e-217 "" 0 1 0 "nl" "https://twitter.com/ijssvogel/status/1371879665854472200" "@PmgEngelen @NOS Omdat het trendy is. #blm" "Where some stall in wonder, and many react in conceit, I might comment with rightfull indignation." 2021-03-15 03:07:17 0 15 106 0 1 0 "<a href=\"\"http://twitter.com/download/android\"\" rel=\"\"nofollow\"\">Twitter for Android</a>" NA ""
"26" 2021-03-16 17:30:23 5.8661358965202e-217 "@mmeeuw @thierrybaudet Walgelijke verkrachting van: \"\"I've been to the mountaintop\"\" van MLK. Dit was diens laatste speech voor hij een dag later vermoord werd in 1986. Waarna \"\"rassen\"\" en studentenrellen uitbraken. 1986: waar Baudet naar verwijst als hij praat over falend multiculturalisme.

#BLM https://t.co/QTY89QoFvA" 1.9210218143906e-242 "" 1 3 1 "nl" "https://twitter.com/JOMChapman1/status/1371876512782254088" "@mmeeuw @thierrybaudet Walgelijke verkrachting van: \"\"I've been to the mountaintop\"\" van MLK. Dit was diens laatste speech voor hij een dag later vermoord werd in 1986. Waarna \"\"rassen\"\" en studentenrellen uitbraken. 1986: waar Baudet naar verwijst als hij praat over falend multiculturalisme.

#BLM https://t.co/QTY89QoFvA" "🇺🇸🇳🇱 RacistTrolls will be blocked." 2018-04-30 10:39:13 47 252 504 0 63 0 "<a href=\"\"http://twitter.com/download/android\"\" rel=\"\"nofollow\"\">Twitter for Android</a>" NA ""
"27" 2021-03-16 17:23:35 5.86475873209342e-217 "@EchoDuider ook niet voor #BLM" 5.12017663644178e-228 "" 0 0 0 "nl" "https://twitter.com/Noboddy26109852/status/1371874802324103171" "@EchoDuider ook niet voor #BLM" "" 2019-12-16 22:08:58 48 49 7322 1 525 0 "<a href=\"\"http://twitter.com/download/android\"\" rel=\"\"nofollow\"\">Twitter for Android</a>" NA ""
"28" 2021-03-16 17:02:31 5.86049061823289e-217 "@markrutte Met de #VVD gaan we samen naar de #ratsmedee. En dan vooral de vluchtelingen en de mensen van kleur, want hun kwaliteit van leven, net als rechtvaardigheid en integriteit, vind je maar moelijk gezeur. 

#toeslagenschandaal #zorgmakelaar #BLM

PS. Je hield toch niet van Twitter?" 5.85142077544856e-316 "Amsterdam" 0 0 0 "nl" "https://twitter.com/suzantepas/status/1371869501264912385" "@markrutte Met de #VVD gaan we samen naar de #ratsmedee. En dan vooral de vluchtelingen en de mensen van kleur, want hun kwaliteit van leven, net als rechtvaardigheid en integriteit, vind je maar moelijk gezeur. 

#toeslagenschandaal #zorgmakelaar #BLM

PS. Je hield toch niet van Twitter?" "𝐀𝐥𝐥 𝐛𝐥𝐮𝐞𝐬. 𝐀𝐦𝐚𝐳𝐢𝐧𝐠 𝐬𝐨𝐧𝐠  
~•~° ﾟ°”˜ˆ¨♪ ♫ ♪ ♪♪ °˜”˜ˆ°~•~.„" 2010-02-28 17:44:16 510 928 13655 4 767 0 "<a href=\"\"https://mobile.twitter.com\"\" rel=\"\"nofollow\"\">Twitter Web App</a>" NA ""
"29" 2021-03-16 16:17:18 5.85132588041161e-217 "@FritstenHove @POL_DenHaag Tijd dat de politie aamgeklaagd wordt vanwege zware mishandeling. Geweld gebruiken, niet zien dat er een busje aan komt? Stront in je ogen hufter? Zelfde geld voor die held met hond, met stok slaan op iemand die op de grond ligt. Doe dat bij #BLM held, nee dan durven ze niet!" 9.91972780535977e-316 "" 0 0 0 "nl" "https://twitter.com/telkampkh/status/1371858118527889410" "@FritstenHove @POL_DenHaag Tijd dat de politie aamgeklaagd wordt vanwege zware mishandeling. Geweld gebruiken, niet zien dat er een busje aan komt? Stront in je ogen hufter? Zelfde geld voor die held met hond, met stok slaan op iemand die op de grond ligt. Doe dat bij #BLM held, nee dan durven ze niet!" "" 2010-10-10 06:35:34 92 51 8154 1 14 0 "<a href=\"\"http://twitter.com/download/android\"\" rel=\"\"nofollow\"\">Twitter for Android</a>" NA ""
"30" 2021-03-16 16:16:20 5.85113050303336e-217 "@J_Croughs Baudet is compleet de pedalen kwijt, dat klopt. Niet akkoord dat dit 'een dingetje vooral op rechts' is. Of heeft u de agressie en vernielzucht van #BLM en andere extreemlinkse manifestaties overal ter wereld gemist, omwille van een 'intrinsieke afkeer van de mainstream wereld'?" 7.61405120159468e-316 "Leuven, België" 0 0 1 "nl" "https://twitter.com/fonskedespons/status/1371857875866357760" "@J_Croughs Baudet is compleet de pedalen kwijt, dat klopt. Niet akkoord dat dit 'een dingetje vooral op rechts' is. Of heeft u de agressie en vernielzucht van #BLM en andere extreemlinkse manifestaties overal ter wereld gemist, omwille van een 'intrinsieke afkeer van de mainstream wereld'?" "Pseudoniem, omdat de naam ondergeschikt is aan de boodschap. Genetisch gepredestineerd racist volgens Bert Bultinck. Geblokkeerd door een mediageile viroloog." 2010-06-10 11:44:53 1221 226 35016 5 852 0 "<a href=\"\"https://mobile.twitter.com\"\" rel=\"\"nofollow\"\">Twitter Web App</a>" NA ""
"31" 2021-03-16 16:06:35 5.84915727827599e-217 "@melkmug Haal die #BlackLivesMatter ook maar uit je bio als je eraan denkt om fvd te stemmen........." 1.63246246768966e-314 "Gent, België" 0 2 0 "nl" "https://twitter.com/yesimtireddd/status/1371855425092648966" "@melkmug Haal die #BlackLivesMatter ook maar uit je bio als je eraan denkt om fvd te stemmen........." "🇧🇪 🇳🇱 - y'all hypocrite af.
▫️Zij/haar, proud ally 🏳️‍🌈" 2015-05-30 23:33:56 483 512 21416 0 1987 0 "<a href=\"\"http://twitter.com/download/android\"\" rel=\"\"nofollow\"\">Twitter for Android</a>" NA ""
"32" 2021-03-16 15:19:49 5.83967918359055e-217 "Is dit wellicht de reden waarom de @Politie niet ingrijpt bij #BLM demo's maar wel bij demo's waar gewone burgers opkomen voor hun vrijheid? Bespaar u de moeite, al werkt u nog zo mee, het is een kwestie van tijd (en aantallen) voor het hier ook zo gaat. Stem #PVV2021 https://t.co/FND5ftqh0j" 3.93103385460809e-316 "Germany" 0 0 0 "nl" "https://twitter.com/ThedeGroot/status/1371843653161865220" "Is dit wellicht de reden waarom de @Politie niet ingrijpt bij #BLM demo's maar wel bij demo's waar gewone burgers opkomen voor hun vrijheid? Bespaar u de moeite, al werkt u nog zo mee, het is een kwestie van tijd (en aantallen) voor het hier ook zo gaat. Stem #PVV2021 twitter.com/WouterAvet/sta…" "\"\"Als houden van je eigen land, volk en cultuur betekent dat je racistisch bent dan ben ik er trots op om een racist te zijn!!!\"\" #VerenigdRechtsNL" 2009-10-03 21:04:53 57 141 2481 0 150 0 "<a href=\"\"https://mobile.twitter.com\"\" rel=\"\"nofollow\"\">Twitter Web App</a>" NA "https://twitter.com/WouterAvet/status/1371804559547510785"
"33" 2021-03-16 15:19:33 5.83962719777757e-217 "@melkmug Dan is 't maar goed dat je je geïnformeerd hebt waar FvD voor staat. Valt inderdaad niet te rijmen met een belangrijke beweging als #BlackLivesMatter. Prima dat je voor een andere partij hebt gekozen! :)" 1.63468497259091e-314 "" 1 5 0 "nl" "https://twitter.com/Donkerwoud/status/1371843588594733067" "@melkmug Dan is 't maar goed dat je je geïnformeerd hebt waar FvD voor staat. Valt inderdaad niet te rijmen met een belangrijke beweging als #BlackLivesMatter. Prima dat je voor een andere partij hebt gekozen! :)" "Schrijft recensies voor Literair Nederland. Twittert namens zichzelf. Heeft een ruimhartig like- en volgbeleid. Scheutig met gifjes." 2015-06-04 21:28:20 2990 4819 58653 16 3245 0 "<a href=\"\"https://mobile.twitter.com\"\" rel=\"\"nofollow\"\">Twitter Web App</a>" NA ""
"34" 2021-03-16 15:08:39 5.83741673078191e-217 "Full disrespect maar t zijn altijd die rare vegan nederlandse meids met kort pittig pastel kapsel die deze shite uitkramen op twitter en dan in hun bio allemaal #freepalestina #blm hebben" 2.26491340027527e-239 "She/her" 0 9 0 "nl" "https://twitter.com/jessiedepressi/status/1371840843162730504" "Full disrespect maar t zijn altijd die rare vegan nederlandse meids met kort pittig pastel kapsel die deze shite uitkramen op twitter en dan in hun bio allemaal #freepalestina #blm hebben" "ISFJ" 2018-09-03 15:32:19 623 346 1027 5 54 0 "<a href=\"\"http://twitter.com/download/iphone\"\" rel=\"\"nofollow\"\">Twitter for iPhone</a>" NA ""
